1
101
800	500	0	0	0	0
799	518	0	0	0	1
797	537	0	0	0	2
794	556	0	0	0	3
790	574	0	0	0	4
785	592	0	0	0	5
778	610	0	0	0	6
771	627	0	0	0	7
762	644	0	0	0	8
753	660	0	0	0	9
742	676	0	0	0	10
731	691	0	0	0	11
718	705	0	0	0	12
705	718	0	0	0	13
691	731	0	0	0	14
676	742	0	0	0	15
660	753	0	0	0	16
644	762	0	0	0	17
627	771	0	0	0	18
610	778	0	0	0	19
592	785	0	0	0	20
574	790	0	0	0	21
556	794	0	0	0	22
537	797	0	0	0	23
518	799	0	0	0	24
500	800	0	0	0	25
481	799	0	0	0	26
462	797	0	0	0	27
443	794	0	0	0	28
425	790	0	0	0	29
407	785	0	0	0	30
389	778	0	0	0	31
372	771	0	0	0	32
355	762	0	0	0	33
339	753	0	0	0	34
323	742	0	0	0	35
308	731	0	0	0	36
294	718	0	0	0	37
281	705	0	0	0	38
268	691	0	0	0	39
257	676	0	0	0	40
246	660	0	0	0	41
237	644	0	0	0	42
228	627	0	0	0	43
221	610	0	0	0	44
214	592	0	0	0	45
209	574	0	0	0	46
205	556	0	0	0	47
202	537	0	0	0	48
200	518	0	0	0	49
200	500	0	0	0	50
200	481	0	0	0	51
202	462	0	0	0	52
205	443	0	0	0	53
209	425	0	0	0	54
214	407	0	0	0	55
221	389	0	0	0	56
228	372	0	0	0	57
237	355	0	0	0	58
246	339	0	0	0	59
257	323	0	0	0	60
268	308	0	0	0	61
281	294	0	0	0	62
294	281	0	0	0	63
308	268	0	0	0	64
323	257	0	0	0	65
339	246	0	0	0	66
355	237	0	0	0	67
372	228	0	0	0	68
389	221	0	0	0	69
407	214	0	0	0	70
425	209	0	0	0	71
443	205	0	0	0	72
462	202	0	0	0	73
481	200	0	0	0	74
500	200	0	0	0	75
518	200	0	0	0	76
537	202	0	0	0	77
556	205	0	0	0	78
574	209	0	0	0	79
592	214	0	0	0	80
610	221	0	0	0	81
627	228	0	0	0	82
644	237	0	0	0	83
660	246	0	0	0	84
676	257	0	0	0	85
691	268	0	0	0	86
705	281	0	0	0	87
718	294	0	0	0	88
731	308	0	0	0	89
742	323	0	0	0	90
753	339	0	0	0	91
762	355	0	0	0	92
771	372	0	0	0	93
778	389	0	0	0	94
785	407	0	0	0	95
790	425	0	0	0	96
794	443	0	0	0	97
797	462	0	0	0	98
799	481	0	0	0	99
800	500	0	0	0	100
